"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Jamaica|NA|NA",2020-03-20,"Jamaica",NA,NA,1,1,1,16,0,0,1,0,2934855,0.237500966830639,0.674532607662342,0.0879664255070196,29.4,270.993074792244,0.007558
"Japan|NA|NA",2020-03-20,"Japan",NA,NA,33,33,33,963,0,4,39,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Kazakhstan|NA|NA",2020-03-20,"Kazakhstan",NA,NA,3,3,3,49,0,3,49,0,18276499,0.284605497778393,0.641476039511304,0.0739184627103032,31.6,6.76982590658221,0.00715
"Korea, South|NA|NA",2020-03-20,"Korea, South",NA,NA,94,94,94,8652,0,3,87,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Lebanon|NA|NA",2020-03-20,"Lebanon",NA,NA,4,4,4,163,0,0,6,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Luxembourg|NA|NA",2020-03-20,"Luxembourg",NA,NA,4,4,4,484,0,0,149,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Malaysia|NA|NA",2020-03-20,"Malaysia",NA,NA,3,3,3,1030,0,1,130,0,31528585,0.239951410860297,0.693331042884915,0.0667175462547886,29.2,95.9628214883579,0.005014
"Mexico|NA|NA",2020-03-20,"Mexico",NA,NA,1,1,1,164,0,0,46,0,126190788,0.265568481908521,0.662194668282759,0.0722368498087198,29.3,64.9146264050001,0.005933
"Moldova|NA|NA",2020-03-20,"Moldova",NA,NA,1,1,1,66,0,0,17,0,3545883,0.158600908600909,0.726703527985579,0.114695563413512,37.7,123.51980353224,0.011528
"Morocco|NA|NA",2020-03-20,"Morocco",NA,NA,3,3,3,77,0,1,14,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Netherlands|NA|NA",2020-03-20,"Netherlands",NA,NA,26.75,26.75,107,3003,0,30,536,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Norway|NA|NA",2020-03-20,"Norway",NA,NA,7,7,7,1914,0,0,168,0,5314336,0.175490383783174,0.654017394653615,0.170492221563211,39.5,14.5549195374975,0.0077
"Pakistan|NA|NA",2020-03-20,"Pakistan",NA,NA,3,3,3,501,0,1,47,0,212215030,0.352698145995487,0.604174110891137,0.0431277431133756,22,275.289318700706,0.006994
"Panama|NA|NA",2020-03-20,"Panama",NA,NA,1,1,1,137,0,0,28,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Peru|NA|NA",2020-03-20,"Peru",NA,NA,3,3,3,234,0,3,234,0,31989256,0.257906028460802,0.66121004362089,0.0808839279183076,29.1,24.99160625,0.005438
"Philippines|NA|NA",2020-03-20,"Philippines",NA,NA,18,18,18,230,0,1,13,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland|NA|NA",2020-03-20,"Poland",NA,NA,5,5,5,425,0,0,70,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"Portugal|NA|NA",2020-03-20,"Portugal",NA,NA,6,6,6,1020,0,3,235,0,10281762,0.134579078221324,0.645882346402803,0.219538575375873,44.6,112.23945350807,0.0106
"Russia|NA|NA",2020-03-20,"Russia",NA,NA,1,1,1,253,0,0,54,0,144478050,0.179140805801319,0.674112110994962,0.146747083203719,40.3,8.82207955488442,0.0129
"San Marino|NA|NA",2020-03-20,"San Marino",NA,NA,14,14,14,144,0,3,25,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Serbia|NA|NA",2020-03-20,"Serbia",NA,NA,1,1,1,135,0,1,135,0,6982084,0.156896807521828,0.65964526556121,0.183457926916963,43.4,79.8317402241024,0.0148
"Slovakia|NA|NA",2020-03-20,"Slovakia",NA,NA,1,1,1,137,0,0,14,0,5447011,0.154461367603311,0.689246167348919,0.15629246504777,41.8,113.290578202995,0.0099
"Slovenia|NA|NA",2020-03-20,"Slovenia",NA,NA,1,1,1,341,0,0,55,0,2067372,0.150217750478021,0.653713452980191,0.196068796541788,44.9,102.639859503382,0.0099
"Spain|NA|NA",2020-03-20,"Spain",NA,NA,1043,1043,1043,20410,0,213,2447,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sudan|NA|NA",2020-03-20,"Sudan",NA,NA,1,1,1,2,0,0,0,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Sweden|NA|NA",2020-03-20,"Sweden",NA,NA,16,16,16,1639,0,5,200,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland|NA|NA",2020-03-20,"Switzerland",NA,NA,54,54,54,5294,0,13,1219,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Thailand|NA|NA",2020-03-20,"Thailand",NA,NA,1,1,1,322,0,0,50,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Tunisia|NA|NA",2020-03-20,"Tunisia",NA,NA,1,1,1,54,0,0,15,0,11565204,0.241701203463736,0.675142005746377,0.0831567907898877,32.7,74.4413233779609,0.006274
"Turkey|NA|NA",2020-03-20,"Turkey",NA,NA,4,4,4,359,0,1,167,0,82319724,0.246494101390807,0.668673769209477,0.084832129399716,32.2,106.960128893104,0.005394
"Ukraine|NA|NA",2020-03-20,"Ukraine",NA,NA,3,3,3,29,0,1,13,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Arab Emirates|NA|NA",2020-03-20,"United Arab Emirates",NA,NA,2,2,2,140,0,2,140,0,9630959,0.146035093701468,0.843114896450084,0.0108500098484481,38.4,135.609110109828,0.001429
"United Kingdom|NA|NA",2020-03-20,"United Kingdom",NA,NA,25.4285714285714,25.4285714285714,178,4014,0,40,1298,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"US|NA|NA",2020-03-20,"US",NA,NA,244,244,244,19100,0,44,5423,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Albania|NA|NA",2020-03-21,"Albania",NA,NA,2,2,2,76,0,0,6,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria|NA|NA",2020-03-21,"Algeria",NA,NA,15,15,15,139,0,4,49,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Argentina|NA|NA",2020-03-21,"Argentina",NA,NA,4,4,4,158,0,1,30,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Australia|NA|NA",2020-03-21,"Australia",NA,NA,0.875,0.875,7,1071,0,0,280,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria|NA|NA",2020-03-21,"Austria",NA,NA,8,8,8,2814,0,2,426,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-21,"Azerbaijan",NA,NA,1,1,1,53,0,0,9,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Bahrain|NA|NA",2020-03-21,"Bahrain",NA,NA,1,1,1,305,0,0,20,0,1569439,0.192543101196218,0.783193560020542,0.0242633387832394,32.9,2017.27369979138,0.002368
"Bangladesh|NA|NA",2020-03-21,"Bangladesh",NA,NA,2,2,2,25,0,1,5,0,161356039,0.27706022482501,0.671355868778783,0.0515839063962068,27.9,1239.57931166936,0.005533
"Belgium|NA|NA",2020-03-21,"Belgium",NA,NA,67,67,67,2815,0,30,558,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bosnia and Herzegovina|NA|NA",2020-03-21,"Bosnia and Herzegovina",NA,NA,1,1,1,93,0,1,93,0,3323929,0.147662176493152,0.687634648796227,0.164703174710621,43.3,64.92048828125,0.010563
"Brazil|NA|NA",2020-03-21,"Brazil",NA,NA,15,15,15,1021,0,4,228,0,209469333,0.213340719108545,0.697430902567055,0.0892283783244003,33.2,25.0617162430876,0.006378
"Bulgaria|NA|NA",2020-03-21,"Bulgaria",NA,NA,3,3,3,163,0,0,36,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Burkina Faso|NA|NA",2020-03-21,"Burkina Faso",NA,NA,2,2,2,64,0,1,24,0,19751535,0.449480813221662,0.526449378491703,0.0240698082866355,17.9,72.1912828947368,0.008341
"Canada|NA|NA",2020-03-21,"Canada",NA,NA,1.26666666666667,1.26666666666667,19,1277,0,7,334,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"China|NA|NA",2020-03-21,"China",NA,NA,98.7575757575758,98.7575757575758,3259,81305,0,6,55,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Congo (Kinshasa)|NA|NA",2020-03-21,"Congo (Kinshasa)",NA,NA,1,1,1,23,0,1,23,0,84068091,0.461656420864844,0.508165172919176,0.0301784062159803,16.7,37.0825923557045,0.009691
"Costa Rica|NA|NA",2020-03-21,"Costa Rica",NA,NA,2,2,2,117,0,1,28,0,4999441,0.213247441063911,0.691254082206391,0.0954984767296984,32.6,97.9130630630631,0.005005
"Croatia|NA|NA",2020-03-21,"Croatia",NA,NA,1,1,1,206,0,0,78,0,4089400,0.145119400058464,0.650426269817306,0.20445433012423,43.9,73.0771979985704,0.013
"Cuba|NA|NA",2020-03-21,"Cuba",NA,NA,1,1,1,21,0,0,5,0,11338138,0.162112389922363,0.686025495906116,0.151862114171521,42.1,108.999596231494,0.008827
"Denmark|NA|NA",2020-03-21,"Denmark",NA,NA,4.33333333333333,4.33333333333333,13,1420,0,4,83,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Diamond Princess|NA|NA",2020-03-21,"Diamond Princess",NA,NA,8,8,8,712,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic|NA|NA",2020-03-21,"Dominican Republic",NA,NA,2,2,2,112,0,0,40,0,10627165,0.279771295026574,0.649400530208454,0.0708281747649721,27.9,219.97857586421,0.00612
"Ecuador|NA|NA",2020-03-21,"Ecuador",NA,NA,7,7,7,506,0,2,139,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt|NA|NA",2020-03-21,"Egypt",NA,NA,10,10,10,294,0,2,9,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"Finland|NA|NA",2020-03-21,"Finland",NA,NA,1,1,1,523,0,1,523,0,5518050,0.161451829725838,0.62134029481894,0.217207875455222,42.8,18.1568556480537,0.0098
"France|NA|NA",2020-03-21,"France",NA,NA,56.3,56.3,563,14463,0,112,1705,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Gabon|NA|NA",2020-03-21,"Gabon",NA,NA,1,1,1,4,0,0,1,0,2119275,0.370258696960045,0.594102228356395,0.0356390746835592,21,8.22476423332169,0.006998
"Germany|NA|NA",2020-03-21,"Germany",NA,NA,84,84,84,22213,0,17,2365,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Ghana|NA|NA",2020-03-21,"Ghana",NA,NA,1,1,1,19,0,1,19,0,29767108,0.375960615850344,0.593350404080317,0.0306889800693396,21.4,130.821429199262,0.007414
"Greece|NA|NA",2020-03-21,"Greece",NA,NA,13,13,13,530,0,7,35,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guatemala|NA|NA",2020-03-21,"Guatemala",NA,NA,1,1,1,17,0,0,5,0,17247807,0.344353953933618,0.607525320983504,0.0481207250828785,23.2,160.953779395297,0.004762
"Guyana|NA|NA",2020-03-21,"Guyana",NA,NA,1,1,1,7,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"Hungary|NA|NA",2020-03-21,"Hungary",NA,NA,4,4,4,103,0,1,18,0,9768785,0.144119922134424,0.664302824033255,0.191577253832321,43.6,107.906605545123,0.0135
"Iceland|NA|NA",2020-03-21,"Iceland",NA,NA,1,1,1,473,0,0,143,0,353574,0.198323201064408,0.653725873369903,0.147950925565689,37.1,3.52692269326683,0.0065
"India|NA|NA",2020-03-21,"India",NA,NA,4,4,4,330,0,0,86,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia|NA|NA",2020-03-21,"Indonesia",NA,NA,38,38,38,450,0,6,81,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran|NA|NA",2020-03-21,"Iran",NA,NA,1556,1556,1556,20610,0,123,966,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq|NA|NA",2020-03-21,"Iraq",NA,NA,17,17,17,214,0,0,6,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland|NA|NA",2020-03-21,"Ireland",NA,NA,3,3,3,785,0,0,102,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Israel|NA|NA",2020-03-21,"Israel",NA,NA,1,1,1,712,0,1,712,0,8883800,0.279252464589938,0.600977675160436,0.119769860249625,30.4,410.526802218115,0.0051
"Italy|NA|NA",2020-03-21,"Italy",NA,NA,4825,4825,4825,53578,0,793,6557,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Jamaica|NA|NA",2020-03-21,"Jamaica",NA,NA,1,1,1,16,0,0,0,0,2934855,0.237500966830639,0.674532607662342,0.0879664255070196,29.4,270.993074792244,0.007558
"Japan|NA|NA",2020-03-21,"Japan",NA,NA,35,35,35,1007,0,2,44,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Korea, South|NA|NA",2020-03-21,"Korea, South",NA,NA,102,102,102,8799,0,8,147,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Lebanon|NA|NA",2020-03-21,"Lebanon",NA,NA,4,4,4,187,0,0,24,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Lithuania|NA|NA",2020-03-21,"Lithuania",NA,NA,1,1,1,83,0,1,83,0,2789533,0.148824245055089,0.654125423380302,0.197050331564608,44.5,44.5313513780643,0.0142
"Luxembourg|NA|NA",2020-03-21,"Luxembourg",NA,NA,8,8,8,670,0,4,186,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Malaysia|NA|NA",2020-03-21,"Malaysia",NA,NA,4,4,4,1183,0,1,153,0,31528585,0.239951410860297,0.693331042884915,0.0667175462547886,29.2,95.9628214883579,0.005014
"Mauritius|NA|NA",2020-03-21,"Mauritius",NA,NA,1,1,1,14,0,1,14,0,1265303,0.17793692318012,0.707321346133359,0.114741730686522,36.3,623.30197044335,0.008
"Mexico|NA|NA",2020-03-21,"Mexico",NA,NA,2,2,2,203,0,1,39,0,126190788,0.265568481908521,0.662194668282759,0.0722368498087198,29.3,64.9146264050001,0.005933
"Moldova|NA|NA",2020-03-21,"Moldova",NA,NA,1,1,1,80,0,0,14,0,3545883,0.158600908600909,0.726703527985579,0.114695563413512,37.7,123.51980353224,0.011528
"Morocco|NA|NA",2020-03-21,"Morocco",NA,NA,3,3,3,96,0,0,19,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Netherlands|NA|NA",2020-03-21,"Netherlands",NA,NA,34.25,34.25,137,3640,0,30,637,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Norway|NA|NA",2020-03-21,"Norway",NA,NA,7,7,7,2118,0,0,204,0,5314336,0.175490383783174,0.654017394653615,0.170492221563211,39.5,14.5549195374975,0.0077
"Pakistan|NA|NA",2020-03-21,"Pakistan",NA,NA,3,3,3,730,0,0,229,0,212215030,0.352698145995487,0.604174110891137,0.0431277431133756,22,275.289318700706,0.006994
"Panama|NA|NA",2020-03-21,"Panama",NA,NA,1,1,1,200,0,0,63,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Paraguay|NA|NA",2020-03-21,"Paraguay",NA,NA,1,1,1,18,0,1,18,0,6956071,0.294405055961229,0.641292793944163,0.0643021500946081,29.7,17.5083589227284,0.005465
"Peru|NA|NA",2020-03-21,"Peru",NA,NA,5,5,5,318,0,2,84,0,31989256,0.257906028460802,0.66121004362089,0.0808839279183076,29.1,24.99160625,0.005438
"Philippines|NA|NA",2020-03-21,"Philippines",NA,NA,19,19,19,307,0,1,77,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland|NA|NA",2020-03-21,"Poland",NA,NA,5,5,5,536,0,0,111,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"Portugal|NA|NA",2020-03-21,"Portugal",NA,NA,12,12,12,1280,0,6,260,0,10281762,0.134579078221324,0.645882346402803,0.219538575375873,44.6,112.23945350807,0.0106
"Russia|NA|NA",2020-03-21,"Russia",NA,NA,1,1,1,306,0,0,53,0,144478050,0.179140805801319,0.674112110994962,0.146747083203719,40.3,8.82207955488442,0.0129
"San Marino|NA|NA",2020-03-21,"San Marino",NA,NA,20,20,20,144,0,6,0,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Serbia|NA|NA",2020-03-21,"Serbia",NA,NA,1,1,1,171,0,0,36,0,6982084,0.156896807521828,0.65964526556121,0.183457926916963,43.4,79.8317402241024,0.0148
"Singapore|NA|NA",2020-03-21,"Singapore",NA,NA,2,2,2,432,0,2,432,0,5638676,0.122782826362627,0.762583371703582,0.114633801933791,35.6,7952.9984184018,0.005
"Slovakia|NA|NA",2020-03-21,"Slovakia",NA,NA,1,1,1,178,0,0,41,0,5447011,0.154461367603311,0.689246167348919,0.15629246504777,41.8,113.290578202995,0.0099
"Slovenia|NA|NA",2020-03-21,"Slovenia",NA,NA,1,1,1,383,0,0,42,0,2067372,0.150217750478021,0.653713452980191,0.196068796541788,44.9,102.639859503382,0.0099
"Spain|NA|NA",2020-03-21,"Spain",NA,NA,1375,1375,1375,25374,0,332,4964,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sudan|NA|NA",2020-03-21,"Sudan",NA,NA,1,1,1,2,0,0,0,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Sweden|NA|NA",2020-03-21,"Sweden",NA,NA,20,20,20,1763,0,4,124,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland|NA|NA",2020-03-21,"Switzerland",NA,NA,75,75,75,6575,0,21,1281,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Thailand|NA|NA",2020-03-21,"Thailand",NA,NA,1,1,1,411,0,0,89,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Tunisia|NA|NA",2020-03-21,"Tunisia",NA,NA,1,1,1,60,0,0,6,0,11565204,0.241701203463736,0.675142005746377,0.0831567907898877,32.7,74.4413233779609,0.006274
"Turkey|NA|NA",2020-03-21,"Turkey",NA,NA,9,9,9,670,0,5,311,0,82319724,0.246494101390807,0.668673769209477,0.084832129399716,32.2,106.960128893104,0.005394
"Ukraine|NA|NA",2020-03-21,"Ukraine",NA,NA,3,3,3,47,0,0,18,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Arab Emirates|NA|NA",2020-03-21,"United Arab Emirates",NA,NA,2,2,2,153,0,0,13,0,9630959,0.146035093701468,0.843114896450084,0.0108500098484481,38.4,135.609110109828,0.001429
"United Kingdom|NA|NA",2020-03-21,"United Kingdom",NA,NA,33.4285714285714,33.4285714285714,234,5067,0,56,1053,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"US|NA|NA",2020-03-21,"US",NA,NA,307,307,307,25489,0,63,6389,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Afghanistan|NA|NA",2020-03-22,"Afghanistan",NA,NA,1,1,1,40,0,1,40,0,37172386,0.430901755117794,0.543248975483403,0.0258492693988024,19.5,56.937760009803,0.006575
"Albania|NA|NA",2020-03-22,"Albania",NA,NA,2,2,2,89,0,0,13,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria|NA|NA",2020-03-22,"Algeria",NA,NA,17,17,17,201,0,2,62,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Andorra|NA|NA",2020-03-22,"Andorra",NA,NA,1,1,1,113,0,1,113,0,77006,0.156,0.714,0.13,46.2,163.842553191489,0.0043
"Argentina|NA|NA",2020-03-22,"Argentina",NA,NA,4,4,4,266,0,0,108,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Australia|NA|NA",2020-03-22,"Australia",NA,NA,0.875,0.875,7,1549,0,0,478,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria|NA|NA",2020-03-22,"Austria",NA,NA,16,16,16,3582,0,8,768,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-22,"Azerbaijan",NA,NA,1,1,1,65,0,0,12,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Bahrain|NA|NA",2020-03-22,"Bahrain",NA,NA,2,2,2,334,0,1,29,0,1569439,0.192543101196218,0.783193560020542,0.0242633387832394,32.9,2017.27369979138,0.002368
"Bangladesh|NA|NA",2020-03-22,"Bangladesh",NA,NA,2,2,2,27,0,0,2,0,161356039,0.27706022482501,0.671355868778783,0.0515839063962068,27.9,1239.57931166936,0.005533
"Belgium|NA|NA",2020-03-22,"Belgium",NA,NA,75,75,75,3401,0,8,586,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bosnia and Herzegovina|NA|NA",2020-03-22,"Bosnia and Herzegovina",NA,NA,1,1,1,126,0,0,33,0,3323929,0.147662176493152,0.687634648796227,0.164703174710621,43.3,64.92048828125,0.010563
"Brazil|NA|NA",2020-03-22,"Brazil",NA,NA,25,25,25,1546,0,10,525,0,209469333,0.213340719108545,0.697430902567055,0.0892283783244003,33.2,25.0617162430876,0.006378
"Bulgaria|NA|NA",2020-03-22,"Bulgaria",NA,NA,3,3,3,187,0,0,24,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Burkina Faso|NA|NA",2020-03-22,"Burkina Faso",NA,NA,4,4,4,75,0,2,11,0,19751535,0.449480813221662,0.526449378491703,0.0240698082866355,17.9,72.1912828947368,0.008341
"Canada|NA|NA",2020-03-22,"Canada",NA,NA,1.4,1.4,21,1469,0,2,192,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"Chile|NA|NA",2020-03-22,"Chile",NA,NA,1,1,1,632,0,1,632,0,18729160,0.197539024707995,0.687162958723189,0.115298016568816,35.5,25.1894460666519,0.006076
"China|NA|NA",2020-03-22,"China",NA,NA,99.2121212121212,99.2121212121212,3274,81435,0,15,130,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Colombia|NA|NA",2020-03-22,"Colombia",NA,NA,2,2,2,231,0,2,231,0,49648685,0.23077895979964,0.684440570001664,0.0847804701986958,31.2,44.7487021180712,0.005503
"Congo (Kinshasa)|NA|NA",2020-03-22,"Congo (Kinshasa)",NA,NA,1,1,1,30,0,0,7,0,84068091,0.461656420864844,0.508165172919176,0.0301784062159803,16.7,37.0825923557045,0.009691
"Costa Rica|NA|NA",2020-03-22,"Costa Rica",NA,NA,2,2,2,134,0,0,17,0,4999441,0.213247441063911,0.691254082206391,0.0954984767296984,32.6,97.9130630630631,0.005005
"Croatia|NA|NA",2020-03-22,"Croatia",NA,NA,1,1,1,254,0,0,48,0,4089400,0.145119400058464,0.650426269817306,0.20445433012423,43.9,73.0771979985704,0.013
"Cuba|NA|NA",2020-03-22,"Cuba",NA,NA,1,1,1,35,0,0,14,0,11338138,0.162112389922363,0.686025495906116,0.151862114171521,42.1,108.999596231494,0.008827
"Cyprus|NA|NA",2020-03-22,"Cyprus",NA,NA,1,1,1,95,0,1,95,0,1189265,0.16787847956511,0.694930902700408,0.137190617734483,37.9,128.708333333333,0.006952
"Czechia|NA|NA",2020-03-22,"Czechia",NA,NA,1,1,1,1120,0,1,1120,0,10625695,0.155866055197434,0.649925175870224,0.194208768932343,43.3,137.602887852888,0.0105
"Denmark|NA|NA",2020-03-22,"Denmark",NA,NA,4.33333333333333,4.33333333333333,13,1514,0,0,94,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Diamond Princess|NA|NA",2020-03-22,"Diamond Princess",NA,NA,8,8,8,712,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic|NA|NA",2020-03-22,"Dominican Republic",NA,NA,3,3,3,202,0,1,90,0,10627165,0.279771295026574,0.649400530208454,0.0708281747649721,27.9,219.97857586421,0.00612
"Ecuador|NA|NA",2020-03-22,"Ecuador",NA,NA,14,14,14,789,0,7,283,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt|NA|NA",2020-03-22,"Egypt",NA,NA,14,14,14,327,0,4,33,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"Finland|NA|NA",2020-03-22,"Finland",NA,NA,1,1,1,626,0,0,103,0,5518050,0.161451829725838,0.62134029481894,0.217207875455222,42.8,18.1568556480537,0.0098
"France|NA|NA",2020-03-22,"France",NA,NA,67.6,67.6,676,16243,0,113,1780,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Gabon|NA|NA",2020-03-22,"Gabon",NA,NA,1,1,1,5,0,0,1,0,2119275,0.370258696960045,0.594102228356395,0.0356390746835592,21,8.22476423332169,0.006998
"Germany|NA|NA",2020-03-22,"Germany",NA,NA,94,94,94,24873,0,10,2660,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Ghana|NA|NA",2020-03-22,"Ghana",NA,NA,1,1,1,23,0,0,4,0,29767108,0.375960615850344,0.593350404080317,0.0306889800693396,21.4,130.821429199262,0.007414
"Greece|NA|NA",2020-03-22,"Greece",NA,NA,15,15,15,624,0,2,94,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guatemala|NA|NA",2020-03-22,"Guatemala",NA,NA,1,1,1,19,0,0,2,0,17247807,0.344353953933618,0.607525320983504,0.0481207250828785,23.2,160.953779395297,0.004762
